ID,Year,Course Letter,Course Number,Course Code,Course Title,Points,Responses,Enrolled,Low Sample,Q1: Well-organised,Q1 Rank,Q2: Clear communication,Q2 Rank,Q3: Assessment helped,Q3 Rank,Q4: Helpful feedback,Q4 Rank,Q5: Workload (3=ideal),Q5 Rank,Q6: Understanding,Q6 Rank,Q7: Interest,Q7 Rank,Q8: Valuable,Q8 Rank,Q9: Overall quality,Q9 Rank
2146,2020,SWEN,433,SWEN433,Web Information Systems Engineering,15,17,35,False,1,top10,1.1,top10,1.1,top10,1.3,top10,2.9,top10,1.2,top10,1.3,top10,1.2,top10,1.1,top10
2147,2020,SWEN,438,SWEN438,Special Topic: Automated Program Analysis,15,3,9,True,2.3,top10,1.3,top10,1.3,top10,1.3,top10,3.8,top10,1.8,top10,1.3,top10,1.3,top10,2.3,top10
2148,2020,TAXN,201,TAXN201,Introduction to Taxation,15,56,199,False,1.3,top10,1.3,top10,1.4,top10,1.5,top10,2.9,top10,1.4,top10,1.6,top10,1.5,top10,1.5,top10
2149,2020,TAXN,301,TAXN301,Advanced Domestic Taxation,15,68,217,False,2.1,top10,1.9,top10,2.4,top10,3.2,top10,2.6,top10,2,top10,2.8,top10,2.1,top10,2.7,top10
2150,2020,TAXN,305,TAXN305,Tax Policy,15,21,48,False,1.1,top10,1,top10,1.5,top10,1.5,top10,3,top10,1.1,top10,1.1,top10,1.1,top10,1.3,top10
2151,2020,THEA,113,THEA113,Ngā Kaiwhakaari - Playing for Real (Acting and Performance Skills),20,34,144,False,1.2,top10,1.1,top10,1.2,top10,1.2,top10,3,top10,1.3,top10,1.4,top10,1.4,top10,1.3,top10
2152,2020,THEA,210,THEA210,Scenography: Introduction to Theatre Technologies and Performance Design,20,7,36,True,1.6,top10,1.4,top10,1.7,top10,1.8,top10,3,top10,1.4,top10,1.2,top10,1.4,top10,1.4,top10
2153,2020,THEA,302,THEA302,Conventions of Drama and Theatre,30,6,20,True,1.3,top10,1.1,top10,1,top10,1,top10,2.9,top10,1.1,top10,1,top10,1,top10,1.1,top10
2154,2020,THEA,311,THEA311,Collaborative Production,30,12,48,False,2.3,top10,2.3,top10,1.9,top10,1.7,top10,2.9,top10,1.5,top10,1.3,top10,1.4,top10,2.1,top10
2155,2020,TOUR,101,TOUR101,Tourism in Aotearoa New Zealand,15,25,94,False,1.1,top10,1.2,top10,1.4,top10,1.4,top10,2.9,top10,1.2,top10,1.3,top10,1.5,top10,1.3,top10
2156,2020,TOUR,202,TOUR202,Tourism Organisations,15,11,51,False,2.1,top10,1.7,top10,2,top10,1.9,top10,1.9,top10,1.7,top10,2.8,top10,1.9,top10,2.6,top10
2157,2020,TOUR,203,TOUR203,Sustainable Destination Management,15,10,45,False,1.3,top10,1.1,top10,1.5,top10,1.7,top10,2.9,top10,1.5,top10,1.5,top10,1.2,top10,1.1,top10
2158,2020,TOUR,320,TOUR320,Tourism Practicum,15,10,37,False,2.7,top10,2.6,top10,2.3,top10,2.6,top10,3.1,top10,2.2,top10,2.8,top10,2.1,top10,2.9,top10
2159,2021,ACCY,130,ACCY130,Accounting for Accountability and Decision Making,15,161,1062,True,1.5,top10,1.5,top10,1.8,top10,2.5,top10,2.9,top10,1.7,top10,2.2,top10,1.8,top10,2.1,top10
2160,2021,ACCY,223,ACCY223,Accounting for Sustainable Decision Making and Control,15,42,214,True,2.1,top10,1.8,top10,1.8,top10,2,top10,2.9,top10,1.8,top10,2.3,top10,1.7,top10,2.4,top10
2161,2021,ACCY,225,ACCY225,Accounting Technology and Systems Management,15,39,236,True,2.2,top10,2,top10,2.1,top10,3.2,top10,2.9,top10,2.4,top10,3.4,top10,2.1,top10,2.9,top10
2162,2021,ACCY,231,ACCY231,International External Reporting and Business Sustainability,15,34,153,False,2,top10,2,top10,2,top10,2.5,top10,2.8,top10,1.9,top10,2.7,top10,1.9,top10,2.4,top10
2163,2021,ACCY,302,ACCY302,"Accounting for Strategy, Performance, and Value",15,31,195,True,1.8,top10,1.7,top10,1.9,top10,2.3,top10,2.7,top10,2,top10,2.5,top10,1.9,top10,2.7,top10
2164,2021,ACCY,306,ACCY306,Data Analytics for Financial Statements,15,11,32,False,3.7,top10,3,top10,2.1,top10,3,top10,3.1,top10,2.4,top10,3,top10,2.2,top10,3.3,top10
2165,2021,ACCY,308,ACCY308,External Reporting and Accountability,15,35,166,False,1.8,top10,1.6,top10,2.1,top10,2.4,top10,2.7,top10,1.8,top10,2.6,top10,1.7,top10,2.2,top10
2166,2021,ACCY,320,ACCY320,"ST: Acctg for Strategy, Performance, and Value",15,1,3,True,1,top10,1,top10,1,top10,2,top10,3,top10,2,top10,2,top10,2,top10,2,top10
2167,2021,ACCY,330,ACCY330,Auditing,15,40,187,False,2,top10,2,top10,2.1,top10,2.5,top10,2.9,top10,2,top10,2.7,top10,1.9,top10,2.4,top10
2168,2021,ACTS,201,ACTS201,Financial Mathematics,15,25,68,False,1.5,top10,1.4,top10,1.7,top10,2,top10,2.6,top10,1.8,top10,1.9,top10,1.5,top10,2.1,top10
2169,2021,ACTS,301,ACTS301,Actuarial Science,15,13,42,False,2,top10,1.9,top10,1.9,top10,2.3,top10,2,top10,1.9,top10,2.4,top10,1.9,top10,2.4,top10
2170,2021,ACTS,336,ACTS336,General Insurance Techniques,15,11,33,False,1.9,top10,1.6,top10,1.9,top10,2,top10,1.9,top10,2,top10,2.1,top10,1.8,top10,2.6,top10
2171,2021,ANFX,201,ANFX201,Animation and Visual Effects I / Pakiwaituhi me ngā Mariko Ataata I,15,14,50,False,2.1,top10,2.2,top10,2.2,top10,2.5,top10,2.3,top10,2.1,top10,2.7,top10,2,top10,2.8,top10
2172,2021,ANFX,211,ANFX211,Character Animation I / Pakiwaituhi Kiripuaki I,15,9,35,True,1.7,top10,1.4,top10,1.4,top10,1.7,top10,2.8,top10,1.8,top10,2,top10,1.8,top10,2.2,top10
2173,2021,ANFX,221,ANFX221,Digital 2D Animation I / Pakiwaituhi Matihiko Ahurua I,15,16,54,False,1.1,top10,1.1,top10,1.1,top10,1.2,top10,3,top10,1.3,top10,1.5,top10,1.3,top10,1.2,top10
2174,2021,ANFX,301,ANFX301,Animation and Visual Effects II / Pakiwaituhi me ngā Mariko Ataata II,15,9,34,True,1.3,top10,1.4,top10,1.3,top10,1.3,top10,2.8,top10,1.3,top10,1.3,top10,1.1,top10,1.3,top10
2175,2021,ANFX,311,ANFX311,Character Animation II / Pakiwaituhi ā-Kiripuaki II,15,7,24,True,2,top10,1.6,top10,1.7,top10,1.8,top10,2.9,top10,1.5,top10,2,top10,1.4,top10,1.8,top10
2176,2021,ANFX,390,ANFX390,Animation and Visual Effects Capstone/ Whakatinana ā-Wheako: Pakiwaituhi me ngā Mariko Ataata,30,10,21,False,1.2,top10,1.1,top10,1.1,top10,1.1,top10,2.9,top10,1.3,top10,1.1,top10,1.1,top10,1.1,top10
2177,2021,ANTH,101,ANTH101,Foundations of Society and Culture,20,92,335,False,1.1,top10,1.1,top10,1.3,top10,1.3,top10,3,top10,1.3,top10,1.4,top10,1.3,top10,1.4,top10
2178,2021,ANTH,102,ANTH102,Social and Cultural Diversity,20,71,330,False,1.3,top10,1.3,top10,1.7,top10,2,top10,3,top10,1.7,top10,1.9,top10,1.8,top10,1.8,top10
2179,2021,ANTH,210,ANTH210,Environmental Anthropology,20,24,61,False,1.2,top10,1.2,top10,1.3,top10,1.4,top10,2.8,top10,1.2,top10,1.2,top10,1.1,top10,1.3,top10
2180,2021,ANTH,213,ANTH213,Ritual and Collective Life,20,22,75,False,1.1,top10,1.1,top10,1.1,top10,1.3,top10,3,top10,1.2,top10,1.3,top10,1.3,top10,1.2,top10
2181,2021,ANTH,307,ANTH307,Medical Anthropology,20,23,84,False,2.1,top10,1.7,top10,1.8,top10,1.8,top10,2.9,top10,1.6,top10,1.5,top10,1.3,top10,1.4,top10
2182,2021,ANTH,316,ANTH316,Visual Anthropology,20,8,58,True,1.2,top10,1.1,top10,1.3,top10,1.8,top10,2.9,top10,1.3,top10,1.3,top10,1.3,top10,1.3,top10
2183,2021,ARCI,211,ARCI211,Architecture Design I / Te Whakarākei Whare I,15,27,117,False,2,top10,2.1,top10,2,top10,2,top10,2.9,top10,2.1,top10,2.6,top10,2,top10,2.4,top10
2184,2021,ARCI,212,ARCI212,Architecture Design Integration I / Te Whakakotahitanga o ngā Tikanga Whakarākei Whare I,30,30,117,False,1.9,top10,2.3,top10,1.7,top10,2.2,top10,2.9,top10,1.9,top10,2.1,top10,1.8,top10,2.5,top10
2185,2021,ARCI,222,ARCI222,Structural Systems for Architecture / Te Whakamahinga o nga Rauemi mo Hoahoanga,15,25,128,True,1.8,top10,1.8,top10,1.5,top10,2,top10,3,top10,1.7,top10,2.1,top10,1.4,top10,2.1,top10
2186,2021,ARCI,251,ARCI251,History and Theory of Architecture / Ngā Kōrero Tuku Iho,15,30,118,False,2.3,top10,1.9,top10,1.5,top10,2.7,top10,3,top10,1.4,top10,1.4,top10,1.6,top10,1.5,top10
2187,2021,ARCI,311,ARCI311,Architecture Design II / Te Whakarākei Whare II,15,23,120,True,2.2,top10,1.7,top10,2.4,top10,2,top10,2.1,top10,2.3,top10,3.3,top10,2.4,top10,2.9,top10
2188,2021,ARCI,312,ARCI312,Architecture Design Integration Capstone / Te Whakakotahitanga o ngā Tikanga-Tūtohu o te Whakarākei Whare,30,24,120,False,1.8,top10,1.8,top10,1.8,top10,2,top10,2.7,top10,1.8,top10,2.1,top10,1.9,top10,2.3,top10
2189,2021,ARTH,101,ARTH101,"Art, Creativity and Identity",20,27,107,False,1.2,top10,1.4,top10,1.5,top10,1.3,top10,2.3,top10,1.2,top10,1.1,top10,1.2,top10,1.6,top10
2190,2021,ARTH,102,ARTH102,"Art, Revolution and Crisis",20,24,122,True,1.2,top10,1.5,top10,1.6,top10,1.4,top10,3,top10,1.4,top10,1.3,top10,1.6,top10,1.3,top10
2191,2021,ARTH,103,ARTH103,"Art, Creativity and Identity",15,4,12,True,1.2,top10,1.2,top10,1.2,top10,1.5,top10,2.8,top10,1,top10,1,top10,1,top10,1,top10
2192,2021,ASIA,101,ASIA101,Aotearoa New Zealand and Asia,20,14,106,True,1.4,top10,1.4,top10,1.8,top10,1.5,top10,2.3,top10,1.5,top10,1.5,top10,1.5,top10,1.9,top10
2193,2021,ASIA,111,ASIA111,Introduction to Asian Histories and Cultures,20,38,147,False,1.8,top10,1.8,top10,2,top10,2.1,top10,2.6,top10,1.5,top10,2.1,top10,2,top10,2.2,top10
2194,2021,ASIA,301,ASIA301,Nation and Nationalism in Asia,20,10,22,False,1.2,top10,1.1,top10,1.3,top10,1.2,top10,2.9,top10,1.3,top10,1.8,top10,1.2,top10,1.3,top10
2195,2021,BILD,222,BILD222,Structural Systems for Building Science / Te Whakamahinga o nga Rauemi mo Hanga putaiao,15,8,38,True,1.3,top10,1.3,top10,1.5,top10,3,top10,2.8,top10,1.5,top10,2,top10,1.5,top10,1.5,top10
2196,2021,BILD,261,BILD261,Building Project Management Economics / Te Whakahaere i te Ōhanga o ngā Mahi Waihanga Whare,15,5,37,True,2,top10,2,top10,1.7,top10,3,top10,3,top10,1.7,top10,2.8,top10,1.8,top10,3,top10
2197,2021,BILD,262,BILD262,Building Project Management Cost Planning / Te Whakahaere me te Whakamahere ā-utu i ngā Mahi Waihanga Whare,15,24,44,False,2.8,top10,2.3,top10,2.4,top10,3.3,top10,3,top10,2.4,top10,3,top10,2.5,top10,3.5,top10
2198,2021,BILD,322,BILD322,Structures / Ngā Āhuatanga Whare,15,12,58,False,1.8,top10,1.8,top10,1.6,top10,2,top10,3,top10,1.5,top10,2.3,top10,1.4,top10,1.9,top10
2199,2021,BILD,362,BILD362,Construction Law / Ngā Ture Waihanga,15,14,61,False,1.3,top10,1.3,top10,1.2,top10,2.1,top10,3,top10,1.3,top10,1.4,top10,1.1,top10,1.2,top10
2200,2021,BILD,364,BILD364,Building Code Compliance / Ngā Ture Whakaruruhau,15,16,78,False,2.2,top10,2,top10,1.9,top10,2.5,top10,2.9,top10,1.9,top10,3.1,top10,1.9,top10,2.5,top10
2201,2021,BIOL,111,BIOL111,Cell and Molecular Biology,15,39,345,True,1.6,top10,1.7,top10,1.6,top10,2.5,top10,2.9,top10,1.7,top10,1.8,top10,1.5,top10,1.9,top10
2202,2021,BIOL,113,BIOL113,Biology of Plants,15,9,232,True,1.4,top10,1.6,top10,1.3,top10,1.4,top10,3,top10,1.3,top10,1.4,top10,1.6,top10,1.6,top10
2203,2021,BIOL,114,BIOL114,Biology of Animals,15,66,403,True,1.3,top10,1.3,top10,1.5,top10,2.3,top10,2.8,top10,1.5,top10,1.8,top10,1.5,top10,1.6,top10
2204,2021,BIOL,132,BIOL132,Biodiversity and Conservation,15,16,99,True,1.8,top10,2,top10,1.5,top10,1.9,top10,2.7,top10,1.7,top10,1.6,top10,1.3,top10,1.8,top10
2205,2021,BIOL,222,BIOL222,Ecology and Environment,20,31,81,False,1.8,top10,1.7,top10,1.6,top10,2.9,top10,2.9,top10,1.5,top10,1.5,top10,1.3,top10,1.8,top10
2206,2021,BIOL,227,BIOL227,Plants and Algae: Function and Diversity,20,22,116,True,1.9,top10,1.9,top10,1.9,top10,2.6,top10,2.9,top10,1.9,top10,2.5,top10,1.8,top10,2,top10
2207,2021,BIOL,228,BIOL228,Animal Diversity,20,29,146,True,1.2,top10,1.2,top10,1.5,top10,2.5,top10,2.9,top10,1.2,top10,1.3,top10,1.4,top10,1.3,top10
2208,2021,BIOL,241,BIOL241,Genetics,20,38,223,True,1.9,top10,1.7,top10,1.8,top10,2.5,top10,2.9,top10,1.7,top10,1.7,top10,1.5,top10,2,top10
2209,2021,BIOL,243,BIOL243,Physiology and Pathology 1,20,35,115,False,1.5,top10,1.9,top10,1.9,top10,2.9,top10,2.9,top10,1.3,top10,1.5,top10,1.4,top10,1.9,top10
2210,2021,BIOL,244,BIOL244,Introductory Biochemistry,20,42,151,False,2.1,top10,1.9,top10,2.1,top10,2.7,top10,2.2,top10,2.1,top10,3.3,top10,2.1,top10,3,top10
2211,2021,BIOL,252,BIOL252,Cell and Developmental Biology,20,39,139,False,1.1,top10,1.1,top10,1.3,top10,1.5,top10,2.9,top10,1.1,top10,1.2,top10,1.1,top10,1.2,top10
2212,2021,BIOL,253,BIOL253,Physiology and Pathology for Health,15,6,29,True,1.8,top10,2.2,top10,2,top10,2.5,top10,3,top10,2,top10,2,top10,1.8,top10,1.8,top10
2213,2021,BIOL,271,BIOL271,Introductory Marine Ecology,20,23,95,False,1,top10,1.1,top10,1.1,top10,1.2,top10,3,top10,1.2,top10,1.2,top10,1.2,top10,1.1,top10
2214,2021,BIOL,325,BIOL325,Global Change Biology: The Ecology of Our Planet Under Stress,20,21,113,True,1.1,top10,1.2,top10,1.2,top10,1.3,top10,2.9,top10,1.1,top10,1.1,top10,1.1,top10,1.2,top10
2215,2021,BIOL,327,BIOL327,Population and Community Ecology,20,12,88,True,1.4,top10,1.3,top10,1.3,top10,2,top10,3,top10,1.1,top10,1.8,top10,1.5,top10,1.4,top10
2216,2021,BIOL,328,BIOL328,Behaviour and Conservation Ecology,20,24,98,False,1.2,top10,1.4,top10,1.3,top10,1.6,top10,2.9,top10,1.4,top10,1.2,top10,1.3,top10,1.4,top10
2217,2021,BIOL,329,BIOL329,Evolution,20,26,118,False,1.2,top10,1.2,top10,1.2,top10,2.1,top10,3,top10,1.3,top10,1.3,top10,1.2,top10,1.2,top10
2218,2021,BIOL,340,BIOL340,Genes and Genomes,20,14,95,True,2.3,top10,2.3,top10,2,top10,3.3,top10,2.6,top10,2,top10,2.7,top10,2,top10,2.8,top10
2219,2021,BIOL,370,BIOL370,Field Marine Ecology,20,13,18,False,1.3,top10,1.2,top10,1.2,top10,1.1,top10,2.9,top10,1,top10,1,top10,1,top10,1,top10
2220,2021,BIOL,371,BIOL371,Marine Ecology,20,14,61,False,1.4,top10,1.6,top10,1.6,top10,1.7,top10,2.9,top10,1.4,top10,1.8,top10,1.7,top10,2,top10
2221,2021,BIOL,372,BIOL372,Applied Marine Biology,20,21,78,False,1.1,top10,1.2,top10,1.5,top10,1.4,top10,2.9,top10,1.3,top10,1.5,top10,1.2,top10,1.4,top10
2222,2021,BMSC,116,BMSC116,Sex and Evolution,15,25,97,False,1.3,top10,1.2,top10,1.3,top10,1.5,top10,3,top10,1.3,top10,1.4,top10,1.3,top10,1.5,top10
2223,2021,BMSC,117,BMSC117,The Biology of Disease,15,26,164,True,1.2,top10,1.3,top10,1.2,top10,2.7,top10,2.9,top10,1.2,top10,1.2,top10,1.2,top10,1.2,top10
2224,2021,BMSC,301,BMSC301,Medical Microbiology,20,19,67,False,1.1,top10,1.1,top10,1.1,top10,1.6,top10,2.9,top10,1.2,top10,1.1,top10,1.2,top10,1.2,top10
2225,2021,BMSC,334,BMSC334,Cell and Immunobiology,20,29,88,False,1.7,top10,1.8,top10,1.8,top10,2.6,top10,1.9,top10,1.7,top10,1.9,top10,1.5,top10,2.6,top10
2226,2021,BMSC,335,BMSC335,Physiology and Pathology 2,20,20,77,False,1.2,top10,1.2,top10,1.5,top10,2.1,top10,2.9,top10,1.4,top10,1.5,top10,1.3,top10,1.4,top10
2227,2021,BMSC,339,BMSC339,Cellular Regulation,20,35,90,False,1.9,top10,1.8,top10,1.9,top10,3,top10,2.8,top10,1.9,top10,2.5,top10,1.9,top10,2.6,top10
2228,2021,BMSC,343,BMSC343,Advanced Genetics,20,17,62,False,1.7,top10,1.4,top10,1.6,top10,2.4,top10,2.9,top10,1.5,top10,1.9,top10,1.3,top10,1.6,top10
2229,2021,BMSC,354,BMSC354,Pharmacology,20,5,13,True,1.3,top10,1.3,top10,1,top10,1.8,top10,3,top10,1,top10,1.3,top10,1,top10,1.3,top10
2230,2021,BTEC,101,BTEC101,Introduction to Biotechnology,15,14,56,False,1,top10,1.1,top10,1.3,top10,1.3,top10,3,top10,1.1,top10,1.3,top10,1.2,top10,1.2,top10
2231,2021,BTEC,201,BTEC201,Molecular Biotechnology,20,14,32,False,1.1,top10,1.1,top10,1.2,top10,1.6,top10,3,top10,1.4,top10,1.5,top10,1.1,top10,1.1,top10
2232,2021,BTEC,301,BTEC301,Biotechnological Techniques and Processes,20,11,28,False,1.1,top10,1.2,top10,1.4,top10,1.9,top10,3,top10,1.4,top10,1.3,top10,1.3,top10,1.3,top10
2233,2021,CCSP,401,CCSP401,Physical Basis of Climate Change,15,12,36,False,1.5,top10,1.4,top10,1.3,top10,2.9,top10,3,top10,1.1,top10,1.2,top10,1.2,top10,1.8,top10
2234,2021,CCSP,402,CCSP402,Climate Change Impacts and Adaptation,15,8,37,True,1.3,top10,1.2,top10,1.3,top10,1.8,top10,3.2,top10,1.7,top10,2.5,top10,1.8,top10,2,top10
2235,2021,CGRA,151,CGRA151,Introduction to Computer Graphics and Games,15,22,154,True,1.6,top10,1.9,top10,1.8,top10,2.2,top10,2.9,top10,1.9,top10,2.3,top10,1.9,top10,2.2,top10
2236,2021,CGRA,350,CGRA350,Real-time 3D Computer Graphics,15,4,24,True,2.5,top10,2.2,top10,2.5,top10,2.2,top10,2.5,top10,2.5,top10,3.5,top10,2.5,top10,3.5,top10
2237,2021,CGRA,352,CGRA352,Image-based Graphics,15,2,19,True,1.5,top10,1.5,top10,1.5,top10,2,top10,3,top10,1.5,top10,1.5,top10,1.5,top10,2,top10
2238,2021,CHEM,113,CHEM113,Concepts of Chemistry,15,47,164,False,1.4,top10,1.3,top10,1.3,top10,2,top10,2.4,top10,1.6,top10,2.3,top10,1.6,top10,2,top10
2239,2021,CHIN,101,CHIN101,Chinese Language 1A,20,20,44,False,1.3,top10,1.2,top10,1.5,top10,1.6,top10,3,top10,1.7,top10,1.8,top10,1.5,top10,1.8,top10
2240,2021,CHIN,102,CHIN102,Chinese Language 1B,20,6,19,True,1.5,top10,2.1,top10,1.5,top10,2.2,top10,3.1,top10,1.8,top10,1.3,top10,1.1,top10,1.5,top10
2241,2021,CHIN,201,CHIN201,Chinese Language 2A,20,13,32,False,1.9,top10,2.1,top10,1.6,top10,2.5,top10,3,top10,1.8,top10,2,top10,1.6,top10,2,top10
2242,2021,CHIN,213,CHIN213,Chinese Culture Through Literature and Film,20,5,21,True,1,top10,1,top10,1,top10,1,top10,2.9,top10,1,top10,1.1,top10,1.1,top10,1,top10
2243,2021,CHIN,301,CHIN301,Chinese Language 3A,20,8,17,True,1.3,top10,1.2,top10,1.3,top10,1.5,top10,3.1,top10,1.3,top10,2.5,top10,1.5,top10,2,top10
2244,2021,CLAS,106,CLAS106,Ancient Civilisations: The Greeks and the Romans,20,32,174,True,1.4,top10,1.9,top10,1.7,top10,2,top10,2.8,top10,1.7,top10,1.8,top10,1.5,top10,1.5,top10
2245,2021,CLAS,111,CLAS111,Myth and Mythologies,20,50,202,False,1.4,top10,1.3,top10,1.7,top10,1.7,top10,2.9,top10,1.5,top10,1.4,top10,1.8,top10,1.4,top10
2246,2021,CLAS,207,CLAS207,Roman Social History,20,35,112,False,1.1,top10,1.2,top10,1.2,top10,1.5,top10,2.9,top10,1.1,top10,1.1,top10,1.1,top10,1.2,top10
2247,2021,CLAS,310,CLAS310,Greek and Roman Epic,20,13,57,False,1,top10,1,top10,1,top10,1.1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
2248,2021,CLAS,312,CLAS312,Special Topic: Urbs and Spaces: Exploring the Ancient Roman City,20,18,63,False,1.1,top10,1.3,top10,1.3,top10,1.1,top10,3,top10,1.3,top10,1.3,top10,1.3,top10,1.3,top10
2249,2021,CMPO,101,CMPO101,"Introduction to Composition, Digital Music and Film Scoring",15,12,51,False,1.1,top10,1.2,top10,1.1,top10,1.7,top10,2.9,top10,1.2,top10,1.3,top10,1.3,top10,1.2,top10
2250,2021,CMPO,130,CMPO130,Introduction to Writing for Orchestral Instruments,15,9,23,True,1.4,top10,1.4,top10,1.4,top10,1.9,top10,2.9,top10,1.6,top10,1.3,top10,1.3,top10,1.9,top10
2251,2021,CMPO,185,CMPO185,Digital Music Foundations,15,16,55,False,1.2,top10,1.2,top10,1.6,top10,1.8,top10,3,top10,1.4,top10,1.8,top10,1.5,top10,1.5,top10
2252,2021,CMPO,186,CMPO186,Audio Production and Music Technology Foundations,15,19,91,False,1.2,top10,1.2,top10,1.2,top10,1.3,top10,3,top10,1.2,top10,1.6,top10,1.3,top10,1.3,top10
2253,2021,CMPO,210,CMPO210,Electronic Music and Sound Design,15,6,29,True,2.5,top10,2,top10,1.5,top10,2.5,top10,2.8,top10,2,top10,1.5,top10,1.5,top10,2.2,top10
2254,2021,CMPO,232,CMPO232,Composing/Arranging for Small Ensembles (Classical/Jazz),15,5,19,True,1,top10,1,top10,1,top10,1,top10,2.9,top10,1.1,top10,1,top10,1,top10,1,top10
2255,2021,CMPO,285,CMPO285,Digital Music and Interaction,15,11,28,False,1.1,top10,1.1,top10,1.4,top10,1.3,top10,3.1,top10,1.7,top10,1.9,top10,1.6,top10,1.2,top10
2256,2021,CMPO,286,CMPO286,Audio Production and Recording,15,9,28,True,2.2,top10,2,top10,1.6,top10,2,top10,2.9,top10,1.1,top10,1.9,top10,1.6,top10,2.3,top10
2257,2021,CMPO,301,CMPO301,Advanced Projects in Composition (Classical/Jazz),20,4,17,True,1,top10,1.2,top10,1.5,top10,1,top10,2.8,top10,1.5,top10,1.5,top10,1.2,top10,1.8,top10
2258,2021,CMPO,305,CMPO305,Topic in Composition/Sonic Arts: Digital Composition for Film,20,8,23,True,1.5,top10,1.3,top10,1.3,top10,1.2,top10,2.9,top10,1.3,top10,1.3,top10,1.2,top10,1.7,top10
2259,2021,CMPO,310,CMPO310,Electronic Music Projects,20,1,10,True,1,top10,1,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
2260,2021,CMPO,332,CMPO332,Composing/Arranging for Large Ensembles (Classical/Jazz),20,5,19,True,2,top10,1.7,top10,1,top10,2,top10,2.7,top10,1.1,top10,1.3,top10,1.3,top10,2.3,top10
2261,2021,CMPO,385,CMPO385,Digital Music and Interfaces,20,2,13,True,1.5,top10,1.5,top10,2,top10,1.5,top10,2.5,top10,1.5,top10,2,top10,1.5,top10,1.5,top10
2262,2021,CMPO,386,CMPO386,Audio Production and Recording for Film,20,4,17,True,2,top10,2.2,top10,1.5,top10,1.5,top10,2.5,top10,1.2,top10,1.2,top10,1.2,top10,2.5,top10
2263,2021,COMD,201,COMD201,Graphic Design / Hoahoa ā-Whakairoiro,15,27,53,False,2.4,top10,2.9,top10,2.3,top10,2.5,top10,3,top10,2.3,top10,3,top10,2.1,top10,2.9,top10
2264,2021,COMD,211,COMD211,Drawing I / Tuhi Pikitia I,15,14,44,False,1.7,top10,2,top10,1.5,top10,1.5,top10,2.9,top10,1.5,top10,1.2,top10,1.4,top10,2,top10
2265,2021,COMD,231,COMD231,Illustration / Pikitia Whakaari,15,61,158,False,1.4,top10,1.5,top10,1.6,top10,1.6,top10,3,top10,1.5,top10,1.4,top10,1.4,top10,1.6,top10
2266,2021,COMD,241,COMD241,Visual Narratives / Ngā Paki Ataata,15,39,100,False,1.1,top10,1.1,top10,1.1,top10,1.1,top10,2.9,top10,1.2,top10,1.1,top10,1.2,top10,1.1,top10
2267,2021,COMD,261,COMD261,Motion Design I / Hoahoa ā-Nekehanga I,15,13,53,False,1.2,top10,1.2,top10,1.2,top10,1.2,top10,2.9,top10,1.2,top10,1.2,top10,1.2,top10,1.2,top10
2268,2021,COMD,335,COMD335,Comics and Graphic Novels / Pukawaituhi me ngā Pakimaero Waituhi,15,18,64,False,1.1,top10,1.1,top10,1.1,top10,1.2,top10,3,top10,1.1,top10,1.3,top10,1.3,top10,1.2,top10
2269,2021,COMD,351,COMD351,Writing for Design / Tuhituhi mō te Hoahoa,15,16,54,False,2.4,top10,2.3,top10,2.3,top10,2.2,top10,3,top10,2.3,top10,3.5,top10,2.4,top10,3.5,top10
2270,2021,COMD,390,COMD390,Communication Design Capstone / Whakatinana ā-Wheako Kōrero Hoahoa,30,12,50,False,1.4,top10,1.3,top10,1.4,top10,1.5,top10,3,top10,1.5,top10,1.5,top10,1.2,top10,1.6,top10
2271,2021,COML,203,COML203,Legal Environment of Business,15,70,322,False,1.2,top10,1.2,top10,1.4,top10,1.9,top10,3,top10,1.4,top10,1.6,top10,1.5,top10,1.5,top10
2272,2021,COML,204,COML204,Law of Organisations,15,45,268,True,1.8,top10,1.5,top10,1.6,top10,2.4,top10,3,top10,1.5,top10,2.4,top10,1.5,top10,2.2,top10
2273,2021,COML,205,COML205,Consumer Law,15,10,68,True,1.1,top10,1.1,top10,1.1,top10,1.8,top10,3,top10,1.2,top10,1.3,top10,1.1,top10,1.1,top10
2274,2021,COML,302,COML302,The Law of Work,15,22,83,False,1.2,top10,1.1,top10,1.1,top10,1.9,top10,3,top10,1.2,top10,1.2,top10,1.1,top10,1.2,top10
2275,2021,COML,306,COML306,Law of International Business,15,14,77,True,1.3,top10,1.3,top10,1.5,top10,2,top10,3,top10,1.7,top10,2.2,top10,1.5,top10,1.7,top10
2276,2021,COML,308,COML308,Marketing Law,15,15,67,False,1.6,top10,1.4,top10,1.7,top10,1.7,top10,2.8,top10,1.7,top10,1.4,top10,1.3,top10,1.3,top10
2277,2021,COML,309,COML309,Banking Law and Regulation in New Zealand,15,11,53,False,2.1,top10,2,top10,3.8,top10,3.8,top10,2.9,top10,2.8,top10,4.2,top10,3,top10,3.6,top10
2278,2021,COML,310,COML310,Business Contracts,15,35,137,False,1.4,top10,1.2,top10,1.2,top10,1.6,top10,3,top10,1.3,top10,1.5,top10,1.3,top10,1.5,top10
